,country_pre,behavior,level,survey_response_information_version,value,group
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Brazil,Brazil,0,0,0,0,Country Belief
Bangladesh,Bangladesh,vaccine,high,1,94,Broad
Bangladesh,Bangladesh,vaccine,high,2,93,Broad
Bangladesh,Bangladesh,vaccine,high,3,93,Broad
Bangladesh,Bangladesh,vaccine,high,4,93,Broad
Bangladesh,Bangladesh,vaccine,high,5,92,Broad
Bangladesh,Bangladesh,vaccine,high,6,91,Broad
Bangladesh,Bangladesh,vaccine,high,7,90,Broad
Bangladesh,Bangladesh,vaccine,high,8,86,Broad
Bangladesh,Bangladesh,vaccine,high,9,84,Broad
Bangladesh,Bangladesh,vaccine,high,10,89,Broad
Bangladesh,Bangladesh,vaccine,high,11,90,Broad
Bangladesh,Bangladesh,vaccine,low,1,83,Narrow
Bangladesh,Bangladesh,vaccine,low,2,82,Narrow
Bangladesh,Bangladesh,vaccine,low,3,82,Narrow
Bangladesh,Bangladesh,vaccine,low,4,82,Narrow
Bangladesh,Bangladesh,vaccine,low,5,82,Narrow
Bangladesh,Bangladesh,vaccine,low,6,80,Narrow
Bangladesh,Bangladesh,vaccine,low,7,78,Narrow
Bangladesh,Bangladesh,vaccine,low,8,71,Narrow
Bangladesh,Bangladesh,vaccine,low,9,68,Narrow
Bangladesh,Bangladesh,vaccine,low,10,77,Narrow
Bangladesh,Bangladesh,vaccine,low,11,81,Narrow
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Bangladesh,Bangladesh,0,0,0,0,Country Belief
Mexico,Mexico,vaccine,high,1,89,Broad
Mexico,Mexico,vaccine,high,2,89,Broad
Mexico,Mexico,vaccine,high,3,89,Broad
Mexico,Mexico,vaccine,high,4,88,Broad
Mexico,Mexico,vaccine,high,5,89,Broad
Mexico,Mexico,vaccine,high,6,91,Broad
Mexico,Mexico,vaccine,high,7,91,Broad
Mexico,Mexico,vaccine,high,8,91,Broad
Mexico,Mexico,vaccine,high,9,92,Broad
Mexico,Mexico,vaccine,high,10,92,Broad
Mexico,Mexico,vaccine,high,11,93,Broad
Mexico,Mexico,vaccine,low,1,70,Narrow
Mexico,Mexico,vaccine,low,2,69,Narrow
Mexico,Mexico,vaccine,low,3,69,Narrow
Mexico,Mexico,vaccine,low,4,69,Narrow
Mexico,Mexico,vaccine,low,5,69,Narrow
Mexico,Mexico,vaccine,low,6,72,Narrow
Mexico,Mexico,vaccine,low,7,72,Narrow
Mexico,Mexico,vaccine,low,8,74,Narrow
Mexico,Mexico,vaccine,low,9,77,Narrow
Mexico,Mexico,vaccine,low,10,77,Narrow
Mexico,Mexico,vaccine,low,11,79,Narrow
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
Mexico,Mexico,0,0,0,0,Country Belief
